date,invoice number,value,haircut percent,Daily fee percent,currency,Revenue source,customer,Expected payment duration
2022-06-27,3442,2021.4852,74.089023,0.125,USD,SuperAmazing,Genie Adventures,60
2022-05-06,6113,19706.4,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-02-07,3346,3966.14474,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-06-14,2135,7803.74,10,0.125,USD,Playwear,Genie Adventures,60
2022-10-09,6575,4420.416,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-09-25,6573,3794.1904,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-05-19,6519,5905.3995,5,0.048,USD,Google Inc,Genie Adventures,2
2022-04-22,6551,4125.7216,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-11-20,6581,4457.2528,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-12-01,6582,3757.3536,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-06-23,6436,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-20,6555,4052.048,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-06-16,6347,29354.325,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-12-25,6586,4236.232,10,0.05,EUR,Improve Digital,Genie Adventures,2
2021-11-07,6703,2578.576,10,0.06,USD,OpenX,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-17,6383,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2022-08-21,6568,4383.5792,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-03-03,6332,34822.2875,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-03-04,6544,4457.2528,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-02-13,3565,16519.39,10,0.125,USD,Freewhere,Genie Adventures,65
2023-01-09,2027,9420.661506,99,0.125,USD,automatic,Genie Adventures,65
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-03,7016,805.06,10,0.07,GBP,Little cup,Genie Adventures,60
2022-08-01,1137,66.66,10,0.125,USD,Apple,Genie Adventures,45
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2023-04-24,7017,11792.67,10,0.07,GBP,Little cup,Genie Adventures,60
2022-09-01,6569,4015.2112,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-09-04,6570,4346.7424,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-01-15,6589,4457.2528,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-03-07,3351,5167.1242,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-11-01,2222,2596.61,10,0.125,USD,Playwear,Genie Adventures,60
2023-05-05,6693,23621.598,10,0.05,EUR,Overdrone,Genie Adventures,2
2021-09-27,2153,11812.16,10,0.125,USD,Playwear,Genie Adventures,60
2022-04-18,2188,2960.38,10,0.125,USD,Playwear,Genie Adventures,60
2022-02-14,3347,3233.637395,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-10-09,6487,6112.6065,5,0.048,USD,Google Inc,Genie Adventures,2
2023-02-12,6593,4015.2112,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-03-01,6507,5957.20125,5,0.048,USD,Google Inc,Genie Adventures,2
2022-11-06,6579,3794.1904,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-03-13,2333,3879.977454,99.5,0.125,USD,automatic,Genie Adventures,65
2023-03-03,6596,4125.7216,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-07-14,6475,5801.796,5,0.048,USD,Google Inc,Genie Adventures,2
2022-06-03,6293,29929.9,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-03-17,6598,4199.3952,10,0.05,EUR,Improve Digital,Genie Adventures,2
2021-11-14,6528,4494.0896,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-09-18,6572,4457.2528,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-04-07,6601,4088.8848,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-08-14,6567,4052.048,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-05-01,6604,4309.9056,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-07-10,6792,3797.205,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-05-12,6606,4383.5792,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-04-15,6286,30793.2625,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-12-11,6320,33095.5625,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-09-05,3382,1545.202931,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-11-14,6871,12767.674,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2021-12-26,6622,22171.149,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-06-09,6610,4494.0896,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-10-01,3619,8403.6,10,0.126,USD,SkyLTD,Genie Adventures,60
2021-04-12,2124,1333.76,10,0.125,USD,Playwear,Genie Adventures,60
2023-02-01,6591,4199.3952,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-03-21,3353,6117.338193,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-04-01,2122,3431.61,10,0.125,USD,Playwear,Genie Adventures,60
2022-06-10,6118,17884.8,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-05-08,3611,3109.579673,99.5,0.125,USD,automatic,Genie Adventures,65
2023-02-20,2305,7233.458104,99.5,0.125,USD,automatic,Genie Adventures,65
2023-01-08,6500,5335.58025,5,0.048,USD,Google Inc,Genie Adventures,2
2023-01-22,6590,4420.416,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-06-23,6612,4530.9264,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-03-24,6159,18878.4,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-01-09,6624,24036.012,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-05-19,6607,3941.5376,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-02-12,6329,32232.2,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-05-01,6552,4567.7632,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-23,6401,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2023-03-10,6597,4199.3952,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-10-23,6577,4494.0896,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-03-24,6599,4088.8848,10,0.05,EUR,Improve Digital,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-07,6175,9117.108,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-26,6344,31081.05,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-07-18,3118,2524.985,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2023-06-05,3702,2275.788212,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-02-19,6594,3978.3744,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-08,6412,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-11-21,6872,13129.096,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2022-07-21,6300,32232.2,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-05-05,6605,4604.6,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-06-09,6170,20700,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-03-28,3354,2971.868834,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-06-01,6292,31656.625,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-08-01,2206,11836.1,10,0.125,USD,Playwear,Genie Adventures,60
2022-08-15,2208,15642.98,10,0.125,USD,Playwear,Genie Adventures,60
2021-09-20,2152,19576.86,10,0.125,USD,Playwear,Genie Adventures,60
2023-06-26,4420,27.735,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2023-04-14,6514,6475.21875,5,0.048,USD,Google Inc,Genie Adventures,2
2022-05-20,6467,5905.3995,5,0.048,USD,Google Inc,Genie Adventures,2
2023-04-21,6515,5542.78725,5,0.048,USD,Google Inc,Genie Adventures,2
2022-04-01,6636,22585.563,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-04-08,6637,25900.875,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-04-15,6638,25279.254,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-02-05,6504,5801.796,5,0.048,USD,Google Inc,Genie Adventures,2
2021-11-01,6614,20720.7,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-12-11,6584,4494.0896,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-06-01,6644,23207.184,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-14,6387,42730.688,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-10,6646,22585.563,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-01-02,6623,25072.047,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2022-04-22,6375,44204.16,10,0.055,GBP,Facebook,Genie Adventures,2
2023-01-15,6677,22999.977,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-12-01,6494,6319.8135,5,0.048,USD,Google Inc,Genie Adventures,2
2023-04-01,6160,20037.6,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-11-28,6873,5351,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2022-03-01,6631,21135.114,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-04-17,3587,6824.634,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-09-25,6826,1.11,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2023-10-01,6827,0.03,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2022-07-21,6476,5905.3995,5,0.048,USD,Google Inc,Genie Adventures,2
2022-08-01,1141,22.22,10,0.125,USD,Apple,Genie Adventures,45
2022-06-03,6645,24036.012,10,0.05,EUR,Overdrone,Genie Adventures,2
2021-11-07,6615,20927.907,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-04-25,3359,4726.980961,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2021-12-01,6354,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-01,3360,761.951823,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-01-01,2108,766.79,10,0.125,USD,Playwear,Genie Adventures,60
2022-02-28,2179,1149.63,10,0.125,USD,Playwear,Genie Adventures,60
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-01,6252,9199.9908,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-12-11,6672,24450.426,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-10,6206,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-05-13,6378,39047.008,10,0.055,GBP,Facebook,Genie Adventures,2
2022-12-18,6673,21756.735,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-12-25,6674,25072.047,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-01-01,6675,20927.907,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-12-04,6583,4346.7424,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-07-21,6652,25072.047,10,0.05,EUR,Overdrone,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-12,6180,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-09-04,6658,24657.633,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-21,6427,42362.32,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-02,6662,24657.633,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-09-11,6659,25900.875,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-08-14,6655,20927.907,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-05-13,6642,23414.391,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-10-24,1157,5577.985466,99,0.125,USD,automatic,Genie Adventures,65
2022-12-01,6874,29271.868,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2022-07-11,3559,14695.56,10,0.125,USD,Freewhere,Genie Adventures,65
2022-11-01,6666,20720.7,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-03-21,3199,1143.42,10,0.125,USD,SpotX Replay,Genie Adventures,65
2022-10-02,6486,6371.61525,5,0.048,USD,Google Inc,Genie Adventures,2
2023-02-05,6592,4494.0896,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-02-21,3420,2173.9902,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-11-01,3392,16275.09691,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-10-10,1153,1235.162104,99,0.125,USD,automatic,Genie Adventures,65
2022-06-06,3367,3730.801303,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-01-02,6095,18547.2,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-02-12,6681,23414.391,10,0.05,EUR,Overdrone,Genie Adventures,2
2021-09-06,2150,11560.57,10,0.125,USD,Playwear,Genie Adventures,60
2022-02-07,3418,2066.1096,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-02-28,3421,302.742,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-02-14,3419,2018.4306,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-07-11,3219,1611.48,10,0.125,USD,SpotX Replay,Genie Adventures,65
2022-05-30,2195,2658.26,10,0.125,USD,Playwear,Genie Adventures,60
2022-05-20,6643,24657.633,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-03-01,6683,21135.114,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-07-01,6561,4273.0688,10,0.05,EUR,Improve Digital,Genie Adventures,2
2021-11-14,6616,22171.149,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-03-10,6685,25693.668,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6213,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-04-21,6691,22792.77,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-03-18,6634,24864.84,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-02-12,6153,17719.2,10,0.052,USD,SuperAmazing,Genie Adventures,65
2021-11-22,2162,18383.97,10,0.125,USD,Playwear,Genie Adventures,60
2023-09-25,6830,4355.6844,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-12-05,6875,13922.111,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-10-01,6831,1586.8224,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-12-05,3398,6662.289404,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-12-01,6318,32232.2,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2021-12-27,3338,5252.433975,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-05-26,6608,4088.8848,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-05-01,3432,75.1944,10,0.125,USD,SuperAmazing,Genie Adventures,60
2021-11-21,6705,2509.507,10,0.06,USD,OpenX,Genie Adventures,2
2022-03-28,3426,2820.9324,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-03-01,3422,3281.7486,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-03-07,3423,2433.8286,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-04-18,3430,2542.1046,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-08-29,1135,1611.618364,99,0.125,USD,automatic,Genie Adventures,65
2022-04-25,3431,1502.922,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-04-01,3427,2550.672,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-04-11,3429,4487.2608,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-03-21,3425,4485.471,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-05-02,3433,561.4488,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-03-14,3424,2298.1524,10,0.125,USD,SuperAmazing,Genie Adventures,60
2021-12-19,6709,2440.438,10,0.06,USD,OpenX,Genie Adventures,2
2021-12-26,6710,2693.691,10,0.06,USD,OpenX,Genie Adventures,2
2023-05-19,6695,25486.461,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-12,6241,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-01,6477,5594.589,5,0.048,USD,Google Inc,Genie Adventures,2
2022-05-23,224,176.856095,99,0.125,USD,automatic,Genie Adventures,65
2022-03-25,6547,4273.0688,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-06-27,233,1170.353444,99,0.125,USD,automatic,Genie Adventures,65
2022-12-11,6496,5853.59775,5,0.048,USD,Google Inc,Genie Adventures,2
2022-04-04,3428,5826.0012,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-06-13,2198,5300.13,10,0.125,USD,Playwear,Genie Adventures,60
2023-06-05,3704,15791.2752,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-01-17,3342,3924.799532,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-01-01,3653,2978.54,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-09-26,6989,6494.38,10,0.07,GBP,OA KU,Genie Adventures,60
2022-09-26,6989,6494.38,10,0.07,GBP,OA KU,Genie Adventures,60
2022-09-26,6989,6494.38,10,0.07,GBP,OA KU,Genie Adventures,60
